order_id,customer_name,category,sub_category,city,order_date,region,sales,discount,profit,state,Year,Month,Date,Discount_Amt,dispatch_date,Profit Margin,store_id,store_name,product_id,dispatch_to_sale_days
OD718,Arvind,Bakery,Breads & Buns,Namakkal,24-09-2018,East,2146,0.21,643.8,Tamil Nadu,2018,September,24,570,22-09-2018,30,1011,Store_1011,BaBr17,2
OD719,Sharon,"Eggs, Meat & Fish",Eggs,Tirunelveli,02-06-2015,West,544,0.3,174.08,Tamil Nadu,2015,June,2,233,29-05-2015,32,1019,Store_1019,EgEg18,4
OD720,Sharon,Fruits & Veggies,Fresh Vegetables,Tenkasi,02-06-2015,West,1271,0.3,152.52,Tamil Nadu,2015,June,2,545,31-05-2015,12,1017,Store_1017,FrFr19,2
OD721,Sabeela,Beverages,Soft Drinks,Karur,13-02-2017,West,762,0.18,129.54,Tamil Nadu,2017,February,13,167,10-02-2017,17,1007,Store_1007,BeSo20,3
OD722,Hussain,Bakery,Cakes,Viluppuram,15-12-2017,Central,1862,0.16,800.66,Tamil Nadu,2017,December,15,355,11-12-2017,43,1022,Store_1022,BaCa21,4
OD723,Veena,Oil & Masala,Edible Oil & Ghee,Chennai,15-12-2017,Central,617,0.31,209.78,Tamil Nadu,2017,December,15,277,13-12-2017,34,1001,Store_1001,OiEd22,2
OD724,Krithika,"Eggs, Meat & Fish",Fish,Bodi,07-10-2015,East,2130,0.23,426,Tamil Nadu,2015,October,7,636,05-10-2015,20,1000,Store_1000,EgFi23,2
OD725,Kumar,Food Grains,Dals & Pulses,Perambalur,07-07-2017,South,1272,0.3,63.6,Tamil Nadu,2017,July,7,545,04-07-2017,5,1013,Store_1013,FoDa24,3
OD726,Ridhesh,Food Grains,Dals & Pulses,Tirunelveli,16-09-2018,Central,661,0.14,92.54,Tamil Nadu,2018,September,16,108,11-09-2018,14,1019,Store_1019,FoDa25,5
OD727,Verma,"Eggs, Meat & Fish",Chicken,Karur,16-09-2018,Central,2290,0.29,480.9,Tamil Nadu,2018,September,16,935,15-09-2018,21,1007,Store_1007,EgCh26,1
OD728,Ganesh,Beverages,Health Drinks,Vellore,03-12-2017,East,1182,0.19,260.04,Tamil Nadu,2017,December,3,277,30-11-2017,22,1021,Store_1021,BeHe27,3
OD729,Jonas,Oil & Masala,Masalas,Madurai,03-12-2017,East,2128,0.34,893.76,Tamil Nadu,2017,December,3,1096,28-11-2017,42,1009,Store_1009,OiMa28,5
OD730,Sudeep,Oil & Masala,Masalas,Perambalur,03-12-2017,East,2042,0.2,735.12,Tamil Nadu,2017,December,3,510,01-12-2017,36,1013,Store_1013,OiMa29,2
OD731,Verma,"Eggs, Meat & Fish",Eggs,Salem,03-12-2017,East,1819,0.17,582.08,Tamil Nadu,2017,December,3,373,02-12-2017,32,1016,Store_1016,EgEg30,1
OD732,Hafiz,Bakery,Cakes,Krishnagiri,03-12-2017,East,2310,0.35,993.3,Tamil Nadu,2017,December,3,1244,02-12-2017,43,1008,Store_1008,BaCa31,1
OD733,Yadav,Bakery,Breads & Buns,Virudhunagar,21-01-2018,West,1405,0.14,252.9,Tamil Nadu,2018,January,21,229,16-01-2018,18,1023,Store_1023,BaBr32,5
OD734,Akash,Beverages,Soft Drinks,Pudukottai,21-01-2018,West,2103,0.1,883.26,Tamil Nadu,2018,January,21,234,19-01-2018,42,1014,Store_1014,BeSo33,2
OD735,Arvind,Oil & Masala,Spices,Vellore,21-01-2018,West,2158,0.28,366.86,Tamil Nadu,2018,January,21,839,16-01-2018,17,1021,Store_1021,OiSp34,5
OD736,James,Snacks,Noodles,Perambalur,21-01-2018,West,1399,0.26,307.78,Tamil Nadu,2018,January,21,492,20-01-2018,22,1013,Store_1013,SnNo35,1
OD737,Komal,Snacks,Cookies,Pudukottai,21-01-2018,West,1333,0.23,199.95,Tamil Nadu,2018,January,21,398,18-01-2018,15,1014,Store_1014,SnCo36,3
OD738,Ravi,Snacks,Noodles,Madurai,21-01-2018,West,2014,0.28,443.08,Tamil Nadu,2018,January,21,783,20-01-2018,22,1009,Store_1009,SnNo37,1
OD739,Arvind,Oil & Masala,Edible Oil & Ghee,Coimbatore,08-09-2015,West,1808,0.24,108.48,Tamil Nadu,2015,September,8,571,06-09-2015,6,1002,Store_1002,OiEd38,2
OD740,Haseena,Bakery,Cakes,Nagercoil,04-01-2015,Central,2033,0.15,325.28,Tamil Nadu,2015,January,4,359,02-01-2015,16,1010,Store_1010,BaCa39,2
OD741,Vinne,Beverages,Health Drinks,Trichy,04-01-2015,Central,698,0.32,223.36,Tamil Nadu,2015,January,4,328,03-01-2015,32,1020,Store_1020,BeHe40,1
OD742,Sudha,Snacks,Chocolates,Dharmapuri,04-01-2015,Central,759,0.27,174.57,Tamil Nadu,2015,January,4,281,31-12-2014,23,1004,Store_1004,SnCh41,4
OD743,James,Food Grains,Organic Staples,Vellore,27-08-2017,Central,700,0.33,252,Tamil Nadu,2017,August,27,345,24-08-2017,36,1021,Store_1021,FoOr42,3
OD744,Arvind,Bakery,Cakes,Krishnagiri,27-08-2017,Central,550,0.32,203.5,Tamil Nadu,2017,August,27,259,22-08-2017,37,1008,Store_1008,BaCa43,5
OD745,Verma,Food Grains,Organic Staples,Salem,27-08-2017,Central,1454,0.1,232.64,Tamil Nadu,2017,August,27,162,22-08-2017,16,1016,Store_1016,FoOr44,5
OD746,Harish,"Eggs, Meat & Fish",Chicken,Karur,27-08-2017,Central,1194,0.28,143.28,Tamil Nadu,2017,August,27,464,25-08-2017,12,1007,Store_1007,EgCh45,2
OD747,Esther,Oil & Masala,Spices,Salem,27-05-2015,West,637,0.13,267.54,Tamil Nadu,2015,May,27,95,24-05-2015,42,1016,Store_1016,OiSp46,3
OD748,Ramesh,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,27-05-2015,West,516,0.12,196.08,Tamil Nadu,2015,May,27,70,22-05-2015,38,1015,Store_1015,EgMu47,5
OD749,Ram,Fruits & Veggies,Fresh Vegetables,Krishnagiri,20-03-2017,Central,2238,0.16,604.26,Tamil Nadu,2017,March,20,426,16-03-2017,27,1008,Store_1008,FrFr48,4
OD750,Adavan,"Eggs, Meat & Fish",Eggs,Viluppuram,02-10-2018,Central,2032,0.17,386.08,Tamil Nadu,2018,October,2,416,30-09-2018,19,1022,Store_1022,EgEg49,2
OD751,Ridhesh,Oil & Masala,Edible Oil & Ghee,Perambalur,02-10-2018,Central,1842,0.18,755.22,Tamil Nadu,2018,October,2,404,29-09-2018,41,1013,Store_1013,OiEd50,3
OD752,Hafiz,Fruits & Veggies,Organic Fruits,Kanyakumari,02-10-2018,Central,1589,0.35,190.68,Tamil Nadu,2018,October,2,856,30-09-2018,12,1006,Store_1006,FrOr51,2
OD753,Alan,Food Grains,Rice,Dharmapuri,02-10-2018,Central,1531,0.14,214.34,Tamil Nadu,2018,October,2,249,28-09-2018,14,1004,Store_1004,FoRi52,4
OD754,Vidya,"Eggs, Meat & Fish",Eggs,Pudukottai,07-04-2017,West,1641,0.32,656.4,Tamil Nadu,2017,April,7,772,04-04-2017,40,1014,Store_1014,EgEg53,3
OD755,Veena,Bakery,Cakes,Perambalur,07-12-2016,West,1586,0.16,697.84,Tamil Nadu,2016,December,7,302,06-12-2016,44,1013,Store_1013,BaCa54,1
OD756,Muneer,Beverages,Soft Drinks,Pudukottai,18-09-2017,South,1655,0.32,380.65,Tamil Nadu,2017,September,18,779,14-09-2017,23,1014,Store_1014,BeSo55,4
OD757,Arutra,Snacks,Noodles,Pudukottai,29-12-2015,Central,1958,0.18,215.38,Tamil Nadu,2015,December,29,430,27-12-2015,11,1014,Store_1014,SnNo56,2
OD758,Ridhesh,Fruits & Veggies,Fresh Fruits,Salem,29-12-2015,Central,1083,0.23,249.09,Tamil Nadu,2015,December,29,323,27-12-2015,23,1016,Store_1016,FrFr57,2
OD759,Rumaiza,Bakery,Cakes,Salem,23-07-2018,East,2031,0.19,101.55,Tamil Nadu,2018,July,23,476,22-07-2018,5,1016,Store_1016,BaCa58,1
OD760,Adavan,"Eggs, Meat & Fish",Fish,Chennai,18-09-2018,Central,1617,0.13,80.85,Tamil Nadu,2018,September,18,242,14-09-2018,5,1001,Store_1001,EgFi59,4
OD761,Rumaiza,Beverages,Health Drinks,Perambalur,31-08-2016,West,1758,0.31,580.14,Tamil Nadu,2016,August,31,790,29-08-2016,33,1013,Store_1013,BeHe60,2
OD762,Krithika,Food Grains,Atta & Flour,Cumbum,03-11-2018,South,1881,0.11,733.59,Tamil Nadu,2018,November,3,232,01-11-2018,39,1003,Store_1003,FoAt61,2
OD763,Ramesh,Snacks,Chocolates,Viluppuram,08-02-2016,East,1658,0.34,132.64,Tamil Nadu,2016,February,8,854,07-02-2016,8,1022,Store_1022,SnCh62,1
OD764,Amrish,Beverages,Health Drinks,Nagercoil,13-01-2015,South,1401,0.31,462.33,Tamil Nadu,2015,January,13,629,09-01-2015,33,1010,Store_1010,BeHe63,4
OD765,Adavan,"Eggs, Meat & Fish",Chicken,Viluppuram,13-01-2015,South,1949,0.18,760.11,Tamil Nadu,2015,January,13,428,10-01-2015,39,1022,Store_1022,EgCh64,3
OD766,Kumar,Beverages,Health Drinks,Vellore,13-01-2015,South,2239,0.1,985.16,Tamil Nadu,2015,January,13,249,11-01-2015,44,1021,Store_1021,BeHe65,2
OD767,Arutra,Snacks,Noodles,Nagercoil,13-01-2015,South,1903,0.11,666.05,Tamil Nadu,2015,January,13,235,11-01-2015,35,1010,Store_1010,SnNo66,2
OD768,Akash,Food Grains,Atta & Flour,Namakkal,13-01-2015,South,1367,0.13,136.7,Tamil Nadu,2015,January,13,204,12-01-2015,10,1011,Store_1011,FoAt67,1
OD769,Muneer,Food Grains,Atta & Flour,Chennai,14-05-2015,South,1000,0.28,420,Tamil Nadu,2015,May,14,389,13-05-2015,42,1001,Store_1001,FoAt68,1
OD770,Ganesh,Food Grains,Rice,Cumbum,19-05-2017,South,535,0.18,219.35,Tamil Nadu,2017,May,19,117,15-05-2017,41,1003,Store_1003,FoRi69,4
OD771,Ravi,"Eggs, Meat & Fish",Fish,Karur,30-01-2018,Central,1562,0.23,218.68,Tamil Nadu,2018,January,30,467,25-01-2018,14,1007,Store_1007,EgFi70,5
OD772,Shree,"Eggs, Meat & Fish",Fish,Kanyakumari,30-01-2018,Central,1114,0.22,189.38,Tamil Nadu,2018,January,30,314,29-01-2018,17,1006,Store_1006,EgFi71,1
OD773,Sudeep,Food Grains,Organic Staples,Madurai,30-01-2018,Central,2382,0.19,119.1,Tamil Nadu,2018,January,30,559,28-01-2018,5,1009,Store_1009,FoOr72,2
OD774,Shah,Oil & Masala,Spices,Cumbum,30-01-2018,Central,649,0.11,201.19,Tamil Nadu,2018,January,30,80,29-01-2018,31,1003,Store_1003,OiSp73,1
OD775,Rumaiza,Fruits & Veggies,Organic Fruits,Kanyakumari,30-01-2018,Central,1880,0.3,601.6,Tamil Nadu,2018,January,30,806,27-01-2018,32,1006,Store_1006,FrOr74,3
OD776,Arvind,Beverages,Health Drinks,Dharmapuri,30-01-2018,Central,825,0.17,255.75,Tamil Nadu,2018,January,30,169,28-01-2018,31,1004,Store_1004,BeHe75,2
OD777,Komal,Snacks,Cookies,Cumbum,29-06-2015,East,1026,0.2,379.62,Tamil Nadu,2015,June,29,256,27-06-2015,37,1003,Store_1003,SnCo76,2
OD778,Veena,Food Grains,Rice,Trichy,21-08-2016,West,1273,0.32,152.76,Tamil Nadu,2016,August,21,599,17-08-2016,12,1020,Store_1020,FoRi77,4
OD779,Adavan,Food Grains,Dals & Pulses,Salem,21-08-2016,West,1072,0.15,182.24,Tamil Nadu,2016,August,21,189,17-08-2016,17,1016,Store_1016,FoDa78,4
OD780,Harish,"Eggs, Meat & Fish",Eggs,Theni,21-08-2016,West,1794,0.2,430.56,Tamil Nadu,2016,August,21,448,18-08-2016,24,1018,Store_1018,EgEg79,3
OD781,Vince,Bakery,Cakes,Tenkasi,21-08-2016,West,1889,0.26,604.48,Tamil Nadu,2016,August,21,664,19-08-2016,32,1017,Store_1017,BaCa80,2
OD782,Yusuf,"Eggs, Meat & Fish",Eggs,Cumbum,03-10-2016,East,2196,0.14,790.56,Tamil Nadu,2016,October,3,357,01-10-2016,36,1003,Store_1003,EgEg81,2
OD783,Sabeela,Food Grains,Rice,Kanyakumari,03-10-2016,East,1856,0.32,705.28,Tamil Nadu,2016,October,3,873,28-09-2016,38,1006,Store_1006,FoRi82,5
OD784,Sabeela,Food Grains,Dals & Pulses,Ooty,03-10-2016,East,2406,0.25,1010.52,Tamil Nadu,2016,October,3,802,29-09-2016,42,1012,Store_1012,FoDa83,4
OD785,Vinne,"Eggs, Meat & Fish",Eggs,Trichy,03-10-2016,East,1746,0.22,576.18,Tamil Nadu,2016,October,3,492,02-10-2016,33,1020,Store_1020,EgEg84,1
OD786,Adavan,"Eggs, Meat & Fish",Chicken,Dindigul,23-05-2016,South,704,0.26,154.88,Tamil Nadu,2016,May,23,247,22-05-2016,22,1005,Store_1005,EgCh85,1
OD787,Anu,Bakery,Breads & Buns,Coimbatore,17-03-2018,West,1787,0.21,268.05,Tamil Nadu,2018,March,17,475,12-03-2018,15,1002,Store_1002,BaBr86,5
OD788,Arvind,Snacks,Cookies,Karur,12-12-2016,West,825,0.1,313.5,Tamil Nadu,2016,December,12,92,11-12-2016,38,1007,Store_1007,SnCo87,1
OD789,Ridhesh,Snacks,Cookies,Karur,26-06-2016,South,1702,0.26,663.78,Tamil Nadu,2016,June,26,598,21-06-2016,39,1007,Store_1007,SnCo88,5
OD790,Sundar,Snacks,Noodles,Namakkal,26-06-2016,South,1167,0.24,233.4,Tamil Nadu,2016,June,26,369,23-06-2016,20,1011,Store_1011,SnNo89,3
OD791,Harish,Food Grains,Dals & Pulses,Tenkasi,26-06-2016,South,1059,0.16,349.47,Tamil Nadu,2016,June,26,202,22-06-2016,33,1017,Store_1017,FoDa90,4
OD792,Aditi,Bakery,Breads & Buns,Coimbatore,26-06-2016,South,1546,0.1,479.26,Tamil Nadu,2016,June,26,172,23-06-2016,31,1002,Store_1002,BaBr91,3
OD793,Sudha,Fruits & Veggies,Fresh Fruits,Nagercoil,20-05-2017,South,2135,0.11,576.45,Tamil Nadu,2017,May,20,264,18-05-2017,27,1010,Store_1010,FrFr92,2
OD794,Adavan,Snacks,Chocolates,Theni,20-09-2015,West,1802,0.23,558.62,Tamil Nadu,2015,September,20,538,16-09-2015,31,1018,Store_1018,SnCh93,4
OD795,Sheeba,Oil & Masala,Spices,Karur,20-09-2015,West,979,0.21,78.32,Tamil Nadu,2015,September,20,260,17-09-2015,8,1007,Store_1007,OiSp94,3
OD796,Jonas,Food Grains,Organic Staples,Krishnagiri,21-09-2018,Central,816,0.24,155.04,Tamil Nadu,2018,September,21,258,17-09-2018,19,1008,Store_1008,FoOr95,4
OD797,Surya,Food Grains,Organic Staples,Madurai,24-12-2016,East,663,0.1,218.79,Tamil Nadu,2016,December,24,74,20-12-2016,33,1009,Store_1009,FoOr96,4
OD798,Ganesh,Food Grains,Organic Staples,Ooty,24-12-2016,East,1627,0.18,715.88,Tamil Nadu,2016,December,24,357,19-12-2016,44,1012,Store_1012,FoOr97,5
OD799,Sheeba,Beverages,Health Drinks,Viluppuram,24-12-2016,East,1549,0.26,588.62,Tamil Nadu,2016,December,24,544,23-12-2016,38,1022,Store_1022,BeHe98,1
OD800,Jackson,Fruits & Veggies,Organic Vegetables,Vellore,27-11-2016,West,2018,0.34,585.22,Tamil Nadu,2016,November,27,1040,25-11-2016,29,1021,Store_1021,FrOr99,2
OD801,Vince,Snacks,Cookies,Namakkal,20-02-2018,West,1983,0.33,456.09,Tamil Nadu,2018,February,20,977,16-02-2018,23,1011,Store_1011,SnCo0,4
OD802,Aditi,Fruits & Veggies,Organic Vegetables,Bodi,20-02-2018,West,2029,0.3,385.51,Tamil Nadu,2018,February,20,870,17-02-2018,19,1000,Store_1000,FrOr1,3
OD803,Ravi,"Eggs, Meat & Fish",Eggs,Namakkal,18-08-2017,East,1980,0.12,118.8,Tamil Nadu,2017,August,18,270,17-08-2017,6,1011,Store_1011,EgEg2,1
OD804,Hafiz,Food Grains,Dals & Pulses,Viluppuram,12-03-2017,South,2375,0.19,332.5,Tamil Nadu,2017,March,12,557,07-03-2017,14,1022,Store_1022,FoDa3,5
OD805,Hafiz,Bakery,Cakes,Trichy,22-04-2018,West,1736,0.14,86.8,Tamil Nadu,2018,April,22,283,18-04-2018,5,1020,Store_1020,BaCa4,4
OD806,Akash,Snacks,Noodles,Coimbatore,01-11-2015,West,1843,0.12,313.31,Tamil Nadu,2015,November,1,251,31-10-2015,17,1002,Store_1002,SnNo5,1
OD807,Ganesh,Food Grains,Atta & Flour,Vellore,01-11-2015,West,1176,0.34,529.2,Tamil Nadu,2015,November,1,606,29-10-2015,45,1021,Store_1021,FoAt6,3
OD808,Peer,Bakery,Biscuits,Dindigul,03-02-2016,Central,662,0.18,165.5,Tamil Nadu,2016,February,3,145,02-02-2016,25,1005,Store_1005,BaBi7,1
OD809,Komal,"Eggs, Meat & Fish",Fish,Salem,03-02-2016,Central,1501,0.22,345.23,Tamil Nadu,2016,February,3,423,30-01-2016,23,1016,Store_1016,EgFi8,4
OD810,Vince,Fruits & Veggies,Fresh Fruits,Bodi,13-10-2015,West,1900,0.34,722,Tamil Nadu,2015,October,13,979,08-10-2015,38,1000,Store_1000,FrFr9,5
OD811,Ram,"Eggs, Meat & Fish",Eggs,Pudukottai,13-10-2015,West,1471,0.16,147.1,Tamil Nadu,2015,October,13,280,09-10-2015,10,1014,Store_1014,EgEg10,4
OD812,Yadav,"Eggs, Meat & Fish",Fish,Cumbum,13-10-2015,West,874,0.27,367.08,Tamil Nadu,2015,October,13,323,08-10-2015,42,1003,Store_1003,EgFi11,5
OD813,Arutra,Bakery,Breads & Buns,Virudhunagar,13-10-2015,West,1259,0.24,415.47,Tamil Nadu,2015,October,13,398,09-10-2015,33,1023,Store_1023,BaBr12,4
OD814,Malik,Snacks,Noodles,Ramanadhapuram,14-05-2018,West,1670,0.29,83.5,Tamil Nadu,2018,May,14,682,11-05-2018,5,1015,Store_1015,SnNo13,3
OD815,Adavan,Fruits & Veggies,Organic Fruits,Viluppuram,14-05-2018,West,1801,0.32,468.26,Tamil Nadu,2018,May,14,848,11-05-2018,26,1022,Store_1022,FrOr14,3
OD816,Rumaiza,Beverages,Soft Drinks,Theni,20-03-2016,Central,1776,0.2,372.96,Tamil Nadu,2016,March,20,444,16-03-2016,21,1018,Store_1018,BeSo15,4
OD817,Shree,Beverages,Soft Drinks,Salem,15-09-2017,East,2031,0.26,243.72,Tamil Nadu,2017,September,15,714,11-09-2017,12,1016,Store_1016,BeSo16,4
OD818,Vinne,Bakery,Breads & Buns,Perambalur,28-06-2015,East,2081,0.21,478.63,Tamil Nadu,2015,June,28,553,23-06-2015,23,1013,Store_1013,BaBr17,5
OD819,Ram,Snacks,Chocolates,Coimbatore,28-06-2015,East,2166,0.3,714.78,Tamil Nadu,2015,June,28,928,24-06-2015,33,1002,Store_1002,SnCh18,4
OD820,Vinne,Beverages,Soft Drinks,Trichy,28-06-2015,East,1152,0.3,391.68,Tamil Nadu,2015,June,28,494,25-06-2015,34,1020,Store_1020,BeSo19,3
OD821,Krithika,Fruits & Veggies,Fresh Vegetables,Salem,28-06-2015,East,1831,0.34,128.17,Tamil Nadu,2015,June,28,943,24-06-2015,7,1016,Store_1016,FrFr20,4
OD822,Roshan,Beverages,Health Drinks,Vellore,28-06-2015,East,2313,0.1,693.9,Tamil Nadu,2015,June,28,257,27-06-2015,30,1021,Store_1021,BeHe21,1
OD823,Kumar,Bakery,Biscuits,Theni,20-06-2018,East,1918,0.17,421.96,Tamil Nadu,2018,June,20,393,15-06-2018,22,1018,Store_1018,BaBi22,5
OD824,Verma,Food Grains,Organic Staples,Krishnagiri,20-06-2018,East,1580,0.3,553,Tamil Nadu,2018,June,20,677,16-06-2018,35,1008,Store_1008,FoOr23,4
OD825,Mathew,Snacks,Chocolates,Ramanadhapuram,09-05-2015,West,506,0.18,86.02,Tamil Nadu,2015,May,9,111,05-05-2015,17,1015,Store_1015,SnCh24,4
OD826,Vinne,Snacks,Cookies,Virudhunagar,09-05-2015,West,1291,0.24,477.67,Tamil Nadu,2015,May,9,408,05-05-2015,37,1023,Store_1023,SnCo25,4
OD827,Rumaiza,Bakery,Cakes,Coimbatore,21-08-2018,Central,681,0.27,211.11,Tamil Nadu,2018,August,21,252,17-08-2018,31,1002,Store_1002,BaCa26,4
OD828,Jackson,Bakery,Breads & Buns,Karur,21-08-2018,Central,553,0.2,27.65,Tamil Nadu,2018,August,21,138,16-08-2018,5,1007,Store_1007,BaBr27,5
OD829,Arvind,Food Grains,Dals & Pulses,Tirunelveli,21-08-2018,Central,693,0.12,173.25,Tamil Nadu,2018,August,21,95,19-08-2018,25,1019,Store_1019,FoDa28,2
OD830,Roshan,"Eggs, Meat & Fish",Chicken,Perambalur,16-06-2018,South,1712,0.32,650.56,Tamil Nadu,2018,June,16,806,15-06-2018,38,1013,Store_1013,EgCh29,1
OD831,Verma,Beverages,Soft Drinks,Nagercoil,16-06-2018,South,1336,0.12,160.32,Tamil Nadu,2018,June,16,182,12-06-2018,12,1010,Store_1010,BeSo30,4
OD832,Alan,Snacks,Cookies,Pudukottai,16-06-2018,South,1095,0.13,339.45,Tamil Nadu,2018,June,16,164,15-06-2018,31,1014,Store_1014,SnCo31,1
OD833,Verma,Beverages,Soft Drinks,Kanyakumari,16-06-2018,South,1950,0.17,682.5,Tamil Nadu,2018,June,16,399,13-06-2018,35,1006,Store_1006,BeSo32,3
OD834,Harish,Food Grains,Organic Staples,Dindigul,23-07-2017,South,1478,0.12,251.26,Tamil Nadu,2017,July,23,202,19-07-2017,17,1005,Store_1005,FoOr33,4
OD835,Veena,Food Grains,Atta & Flour,Vellore,23-07-2017,South,1726,0.13,759.44,Tamil Nadu,2017,July,23,258,20-07-2017,44,1021,Store_1021,FoAt34,3
OD836,Esther,Beverages,Soft Drinks,Virudhunagar,23-07-2017,South,1423,0.32,270.37,Tamil Nadu,2017,July,23,670,18-07-2017,19,1023,Store_1023,BeSo35,5
OD837,Ravi,Snacks,Noodles,Namakkal,08-09-2015,Central,506,0.21,65.78,Tamil Nadu,2015,September,8,135,05-09-2015,13,1011,Store_1011,SnNo36,3
OD838,Sudeep,Bakery,Breads & Buns,Pudukottai,04-11-2018,South,866,0.16,147.22,Tamil Nadu,2018,November,4,165,31-10-2018,17,1014,Store_1014,BaBr37,4
OD839,Yadav,"Eggs, Meat & Fish",Eggs,Nagercoil,07-03-2017,Central,982,0.34,235.68,Tamil Nadu,2017,March,7,506,05-03-2017,24,1010,Store_1010,EgEg38,2
OD840,Sundar,Oil & Masala,Spices,Salem,20-11-2016,East,1287,0.31,579.15,Tamil Nadu,2016,November,20,578,18-11-2016,45,1016,Store_1016,OiSp39,2
OD841,Sudha,"Eggs, Meat & Fish",Mutton,Tenkasi,20-11-2016,East,2205,0.19,463.05,Tamil Nadu,2016,November,20,517,15-11-2016,21,1017,Store_1017,EgMu40,5
OD842,Sundar,Food Grains,Atta & Flour,Karur,20-11-2016,East,1808,0.34,162.72,Tamil Nadu,2016,November,20,931,15-11-2016,9,1007,Store_1007,FoAt41,5
OD843,Ravi,"Eggs, Meat & Fish",Chicken,Pudukottai,07-11-2017,West,680,0.35,108.8,Tamil Nadu,2017,November,7,366,02-11-2017,16,1014,Store_1014,EgCh42,5
OD844,Akash,Food Grains,Rice,Madurai,07-11-2017,West,2386,0.29,858.96,Tamil Nadu,2017,November,7,975,02-11-2017,36,1009,Store_1009,FoRi43,5
OD845,Ravi,Beverages,Soft Drinks,Ramanadhapuram,07-11-2017,West,2280,0.27,615.6,Tamil Nadu,2017,November,7,843,02-11-2017,27,1015,Store_1015,BeSo44,5
OD846,Suresh,Beverages,Health Drinks,Madurai,07-11-2017,West,2008,0.24,742.96,Tamil Nadu,2017,November,7,634,04-11-2017,37,1009,Store_1009,BeHe45,3
OD847,Peer,Food Grains,Organic Staples,Virudhunagar,13-10-2016,South,652,0.11,123.88,Tamil Nadu,2016,October,13,81,11-10-2016,19,1023,Store_1023,FoOr46,2
OD848,Verma,Bakery,Cakes,Chennai,13-10-2016,South,2076,0.29,103.8,Tamil Nadu,2016,October,13,848,08-10-2016,5,1001,Store_1001,BaCa47,5
OD849,Adavan,Oil & Masala,Masalas,Salem,01-01-2018,East,1353,0.14,419.43,Tamil Nadu,2018,January,1,220,30-12-2017,31,1016,Store_1016,OiMa48,2
OD850,Veena,Fruits & Veggies,Fresh Vegetables,Bodi,07-02-2015,East,740,0.29,155.4,Tamil Nadu,2015,February,7,302,03-02-2015,21,1000,Store_1000,FrFr49,4
OD851,Sudha,Beverages,Health Drinks,Chennai,20-06-2017,West,1100,0.15,308,Tamil Nadu,2017,June,20,194,18-06-2017,28,1001,Store_1001,BeHe50,2
OD852,Haseena,"Eggs, Meat & Fish",Fish,Karur,20-06-2017,West,1759,0.34,211.08,Tamil Nadu,2017,June,20,906,18-06-2017,12,1007,Store_1007,EgFi51,2
OD853,Malik,"Eggs, Meat & Fish",Eggs,Ooty,28-05-2017,South,2099,0.29,230.89,Tamil Nadu,2017,May,28,857,23-05-2017,11,1012,Store_1012,EgEg52,5
OD854,Kumar,Bakery,Cakes,Namakkal,19-02-2017,East,1935,0.21,638.55,Tamil Nadu,2017,February,19,514,18-02-2017,33,1011,Store_1011,BaCa53,1
OD855,Suresh,Oil & Masala,Spices,Vellore,19-02-2017,East,1316,0.16,105.28,Tamil Nadu,2017,February,19,251,18-02-2017,8,1021,Store_1021,OiSp54,1
OD856,Surya,Snacks,Noodles,Perambalur,03-08-2015,East,2040,0.23,510,Tamil Nadu,2015,August,3,609,31-07-2015,25,1013,Store_1013,SnNo55,3
OD857,Harish,Food Grains,Organic Staples,Krishnagiri,03-08-2015,East,1742,0.13,487.76,Tamil Nadu,2015,August,3,260,30-07-2015,28,1008,Store_1008,FoOr56,4
OD858,Veronica,Food Grains,Dals & Pulses,Bodi,03-08-2015,East,1559,0.31,420.93,Tamil Nadu,2015,August,3,700,29-07-2015,27,1000,Store_1000,FoDa57,5
OD859,Amrish,Bakery,Biscuits,Namakkal,10-04-2018,East,1141,0.34,148.33,Tamil Nadu,2018,April,10,588,06-04-2018,13,1011,Store_1011,BaBi58,4
OD860,Anu,"Eggs, Meat & Fish",Mutton,Trichy,10-04-2018,East,2060,0.22,679.8,Tamil Nadu,2018,April,10,581,08-04-2018,33,1020,Store_1020,EgMu59,2
OD861,Hafiz,Food Grains,Atta & Flour,Viluppuram,09-06-2015,West,1426,0.18,570.4,Tamil Nadu,2015,June,9,313,07-06-2015,40,1022,Store_1022,FoAt60,2
OD862,Ramesh,Bakery,Breads & Buns,Karur,09-06-2015,West,1263,0.13,88.41,Tamil Nadu,2015,June,9,189,08-06-2015,7,1007,Store_1007,BaBr61,1
OD863,Shree,Food Grains,Dals & Pulses,Dharmapuri,05-01-2017,South,1880,0.22,714.4,Tamil Nadu,2017,January,5,530,04-01-2017,38,1004,Store_1004,FoDa62,1
OD864,Jackson,"Eggs, Meat & Fish",Mutton,Tirunelveli,05-01-2017,South,899,0.35,224.75,Tamil Nadu,2017,January,5,484,04-01-2017,25,1019,Store_1019,EgMu63,1
OD865,Yusuf,Food Grains,Atta & Flour,Ramanadhapuram,05-01-2017,South,1417,0.29,524.29,Tamil Nadu,2017,January,5,579,02-01-2017,37,1015,Store_1015,FoAt64,3
OD866,Adavan,"Eggs, Meat & Fish",Chicken,Kanyakumari,10-01-2015,South,1066,0.27,191.88,Tamil Nadu,2015,January,10,394,06-01-2015,18,1006,Store_1006,EgCh65,4
